worker_id,state,sex,marital_status,religion,social_group,urban_rural,education,employment_type,employer_type,age,annual_wage_inr,work_hours_year,contract_status,is_migrant,language,low_resource_language,wage_violation_prob,wage_below_minimum,rights_awareness,ai_usability_score,social_protection_gap
7885,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,other_govt_program,45,50864,2896,none,True,Hindi,False,0.655,True,0.198,5,0.641
7886,Rajasthan,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,mgnrega,27,7845,1107,none,True,Hindi,False,0.99,True,0.507,1,0.848
7887,Gujarat,Male,Unmarried,Hindu,OBC,Urban,Graduate (15),casual_daily,private_individual,18,23797,878,none,True,Gujarati,False,0.99,True,0.216,5,0.635
7888,Odisha,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,21,47759,2064,none,True,Odia,False,0.99,True,0.184,2,0.87
7889,Uttar Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,private_individual,50,22374,1124,none,False,Urdu,False,0.868,True,0.48,2,0.781
7890,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,23,3600,408,none,True,Hindi,False,0.99,True,0.828,2,0.677
7891,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_individual,20,77541,2531,none,False,Hindi,False,0.504,False,0.216,3,0.385
7892,Chhattisgarh,Female,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,49,5166,559,none,False,Hindi,False,0.99,False,0.155,1,0.554
7893,West Bengal,Female,Married,Hindu,Dalit (SC),Rural,Primary (5),short_term_contract,private_individual,30,4741,437,verbal,False,Bengali,False,0.621,True,0.67,1,0.799
7894,Maharashtra,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,62,8245,1984,none,False,Marathi,False,0.99,True,0.451,2,0.79
7895,Goa,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_individual,34,92547,2951,none,False,Hindi,False,0.504,False,0.169,5,0.249
7896,Delhi,Male,Unmarried,Muslim,Muslim,Urban,Middle (6-9),regular_informal,private_firm,28,45333,2955,written,False,Hindi,False,0.3,True,0.751,3,0.625
7897,Gujarat,Female,Married,Muslim,Muslim,Urban,Graduate (15),casual_daily,private_individual,48,136857,1468,none,False,Hindi,False,0.99,True,0.139,5,0.658
7898,Uttar Pradesh,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,29,91708,1883,none,False,Hindi,False,0.868,False,0.438,2,0.394
7899,Tamil Nadu,Male,Married,Hindu,OBC,Rural,Secondary (10-11),casual_daily,private_individual,34,90768,2038,none,True,Tamil,False,0.99,True,0.158,3,0.803
7900,Delhi,Male,Married,Hindu,OBC,Urban,Higher Sec (12-14),regular_informal,private_firm,46,58412,2936,written,False,Urdu,False,0.3,True,0.521,4,0.619
7901,Himachal Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,private_individual,48,23098,1672,none,False,Hindi,False,0.868,False,0.116,2,0.49
7902,Sikkim,Male,Married,Hindu,Forward caste,Urban,Middle (6-9),regular_informal,private_individual,40,91903,2875,none,True,Hindi,False,0.546,False,0.101,3,0.42
7903,Jharkhand,Male,Married,Tribal,Dalit (SC),Rural,1-4 yrs,casual_daily,private_firm,62,28029,2164,none,False,Bhojpuri,True,0.99,True,0.242,1,0.927
7904,Bihar,Female,Widowed,Christian,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,51,4409,1938,none,False,Bhojpuri,True,0.99,True,0.134,1,0.96
7905,Bihar,Male,Married,Hindu,OBC,Urban,Higher Sec (12-14),casual_piecework,private_firm,35,100383,750,none,False,Hindi,False,0.924,True,0.209,4,0.712
7906,Madhya Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,29,8244,2080,none,False,Hindi,False,0.99,True,0.363,2,0.816
7907,Gujarat,Male,Unmarried,Sikh,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,private_firm,22,22743,37,none,False,Gujarati,False,0.99,True,0.369,3,0.739
7908,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,private_individual,22,39270,2433,none,False,Kannada,False,0.99,True,0.375,3,0.738
7909,Himachal Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,30,38503,1723,none,False,Hindi,False,0.99,False,0.211,2,0.462
7910,West Bengal,Male,Married,Hindu,Brahmin,Urban,Middle (6-9),regular_informal,other_govt_program,49,34212,2779,none,False,Bengali,False,0.42,False,0.128,3,0.412
7911,Karnataka,Female,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,40,23243,1318,none,False,Kannada,False,0.99,True,0.05,1,0.985
7912,Himachal Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,mgnrega,49,13328,1644,none,False,Hindi,False,0.868,True,0.467,2,0.785
7913,Himachal Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,51,32790,2007,none,True,Hindi,False,0.99,True,0.368,2,0.815
7914,Chhattisgarh,Female,Unmarried,Hindu,OBC,Rural,Middle (6-9),casual_daily,mgnrega,26,70,130,none,True,Hindi,False,0.99,True,0.315,2,0.83
7915,Himachal Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,mgnrega,25,9752,1571,none,False,Hindi,False,0.868,True,0.124,2,0.888
7916,Rajasthan,Male,Unmarried,Muslim,Muslim,Urban,1-4 yrs,casual_daily,private_individual,18,9900,458,none,True,Hindi,False,0.99,True,0.027,1,0.992
7917,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_piecework,private_individual,34,4794,1498,none,False,Bhojpuri,True,0.99,True,0.285,1,0.915
7918,Assam,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_firm,44,94612,2771,none,False,Hindi,False,0.868,True,0.239,1,0.928
7919,Maharashtra,Male,Unmarried,Hindu,Forward caste,Rural,Secondary (10-11),casual_daily,private_individual,18,25048,2308,none,False,Marathi,False,0.868,True,0.403,3,0.729
7920,West Bengal,Male,Married,Hindu,Brahmin,Urban,Secondary (10-11),regular_informal,private_individual,32,132459,2862,none,False,Hindi,False,0.42,False,0.082,4,0.35
7921,Punjab,Male,Married,Sikh,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,36,42533,1895,none,True,Hindi,False,0.99,True,0.073,2,0.903
7922,Andhra Pradesh,Male,Married,Hindu,OBC,Urban,Middle (6-9),short_term_contract,private_individual,46,4272,963,verbal,False,Hindi,False,0.45,False,0.427,3,0.322
7923,Uttarakhand,Male,Married,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_firm,20,44091,2370,none,False,Hindi,False,0.868,True,0.249,3,0.775
7924,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_firm,23,45883,2957,written,True,Hindi,False,0.468,True,0.546,3,0.686
7925,Karnataka,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,25,11527,1838,none,False,Kannada,False,0.868,True,0.436,2,0.794
7926,Uttarakhand,Male,Married,Muslim,Muslim,Urban,Middle (6-9),casual_daily,private_individual,28,75016,2482,none,False,Hindi,False,0.868,True,0.489,3,0.703
7927,Gujarat,Female,Married,Hindu,Christian/Sikh/Jain,Rural,Higher Sec (12-14),short_term_contract,private_firm,27,31305,1970,verbal,False,Gujarati,False,0.518,True,0.453,3,0.714
7928,Karnataka,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,private_individual,33,36363,1380,none,False,Kannada,False,0.868,False,0.114,1,0.566
7929,Karnataka,Female,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,37,90081,1381,none,False,Kannada,False,0.99,True,0.079,1,0.976
7930,Haryana,Male,Married,Muslim,Muslim,Rural,1-4 yrs,casual_daily,other,49,4354,2119,none,True,Hindi,False,0.99,True,0.357,1,0.893
7931,Punjab,Male,Unmarried,Sikh,Christian/Sikh/Jain,Urban,Graduate (15),regular_informal,private_firm,25,53513,2990,written,True,Hindi,False,0.39,True,0.969,5,0.409
7932,Maharashtra,Male,Unmarried,Hindu,OBC,Rural,Secondary (10-11),casual_daily,private_individual,35,28985,1660,none,False,Marathi,False,0.868,True,0.679,3,0.646
7933,West Bengal,Male,Married,Hindu,Muslim,Urban,Higher Sec (12-14),regular_informal,private_individual,32,31426,2860,none,False,Bengali,False,0.42,False,0.524,4,0.218
7934,Maharashtra,Male,Married,Buddhist,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,24,33665,2398,none,False,Marathi,False,0.99,True,0.268,1,0.92
7935,Karnataka,Male,Unmarried,Jain,OBC,Rural,Graduate (15),casual_daily,private_individual,23,28363,655,none,False,Kannada,False,0.868,True,0.142,4,0.732
7936,Chandigarh,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_firm,28,89361,2934,written,True,Hindi,False,0.468,False,0.875,3,0.188
7937,Himachal Pradesh,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,47,11853,245,none,False,Hindi,False,0.99,True,0.227,2,0.857
7938,West Bengal,Male,Married,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,private_individual,34,46878,1230,none,False,Bengali,False,0.99,True,0.118,3,0.815
7939,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,22,21869,2458,none,False,Hindi,False,0.99,True,0.502,2,0.774
7940,Rajasthan,Female,Married,Hindu,Brahmin,Urban,1-4 yrs,casual_daily,private_individual,38,18776,2351,none,True,Hindi,False,0.99,True,0.307,1,0.908
7941,Karnataka,Male,Married,Jain,Christian/Sikh/Jain,Urban,Graduate (15),casual_daily,private_individual,25,224926,2370,none,True,Kannada,False,0.99,True,0.355,5,0.594
7942,Bihar,Male,Unmarried,Hindu,OBC,Urban,Primary (5),casual_daily,private_individual,19,34442,1110,none,False,Bhojpuri,True,0.868,True,0.283,1,0.915
7943,West Bengal,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,20,37872,1611,none,False,Bengali,False,0.868,True,0.047,2,0.911
7944,West Bengal,Female,Married,Hindu,Dalit (SC),Rural,Post-graduate (16+),regular_informal,other,35,168888,2941,none,True,Bengali,False,0.753,True,0.342,4,0.672
7945,Karnataka,Female,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,mgnrega,60,1616,438,none,False,Kannada,False,0.99,True,0.328,1,0.902
7946,West Bengal,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,45,71700,2972,none,False,Bengali,False,0.868,False,0.05,2,0.51
7947,Chhattisgarh,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,mgnrega,36,5854,2032,none,True,Hindi,False,0.99,True,0.343,2,0.822
7948,Kerala,Male,Married,Christian,Christian/Sikh/Jain,Rural,Graduate (15),casual_daily,private_individual,50,26203,2316,none,False,Hindi,False,0.868,True,0.21,4,0.712
7949,Karnataka,Female,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,mgnrega,44,8535,2329,none,True,Hindi,False,0.99,True,0.652,1,0.804
7950,Chhattisgarh,Male,Married,Hindu,OBC,Urban,Primary (5),casual_daily,private_individual,24,5989,1356,none,True,Hindi,False,0.99,True,0.352,2,0.819
7951,Andhra Pradesh,Male,Married,Muslim,Muslim,Urban,Graduate (15),casual_daily,mgnrega,30,9056,1200,none,True,Telugu,False,0.99,True,0.482,5,0.555
7952,Mizoram,Male,Married,Christian,Adivasi (ST),Urban,Graduate (15),regular_informal,private_individual,27,81534,2632,none,False,Hindi,False,0.504,True,0.273,5,0.618
7953,Rajasthan,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,58,3504,1019,none,False,Hindi,False,0.99,True,0.156,2,0.878
7954,Punjab,Male,Married,Sikh,Christian/Sikh/Jain,Rural,Middle (6-9),regular_informal,private_individual,57,71988,1113,none,False,Hindi,False,0.42,True,0.074,2,0.903
7955,Karnataka,Female,Widowed,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,61,5225,1140,none,True,Kannada,False,0.99,True,0.077,1,0.977
7956,Gujarat,Male,Married,Muslim,Muslim,Urban,1-4 yrs,casual_daily,private_individual,28,8151,1915,none,False,Gujarati,False,0.868,True,0.191,1,0.943
7957,Uttar Pradesh,Male,Married,Muslim,Muslim,Urban,Primary (5),regular_informal,private_individual,38,70853,3061,none,False,Hindi,False,0.42,True,0.542,2,0.762
7958,Sikkim,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,mgnrega,18,9406,240,none,True,Hindi,False,0.99,True,0.06,1,0.982
7959,Goa,Female,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,26,2069,371,none,False,Hindi,False,0.99,True,0.319,2,0.829
7960,Jharkhand,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,mgnrega,36,4104,306,none,True,Bhojpuri,True,0.99,True,0.492,1,0.852
7961,Kerala,Male,Married,Christian,Christian/Sikh/Jain,Urban,Graduate (15),casual_daily,other,50,76477,2384,none,False,Hindi,False,0.868,True,0.356,5,0.593
7962,Gujarat,Female,Married,Hindu,Forward caste,Rural,Post-graduate (16+),short_term_contract,other_govt_program,45,41039,3275,verbal,False,Hindi,False,0.518,True,0.42,4,0.649
7963,Karnataka,Male,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,41,145539,2861,written,False,Hindi,False,0.36,True,0.646,4,0.581
7964,Haryana,Male,Married,Hindu,OBC,Rural,Post-graduate (16+),short_term_contract,private_firm,35,39719,2951,verbal,False,Hindi,False,0.45,False,0.723,4,0.158
7965,Uttar Pradesh,Male,Separated/Divorced,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,25,88370,2763,none,False,Hindi,False,0.868,True,0.169,2,0.874
7966,Uttar Pradesh,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,18,18835,1935,none,True,Hindi,False,0.99,True,0.1,2,0.895
7967,Punjab,Male,Married,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,21,50693,1735,none,True,Hindi,False,0.99,True,0.445,1,0.866
7968,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Post-graduate (16+),regular_informal,other_govt_program,30,240000,2952,none,False,Hindi,False,0.504,True,0.427,4,0.647
7969,Karnataka,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,18,23372,942,none,False,Kannada,False,0.99,True,0.077,2,0.902
7970,Maharashtra,Male,Married,Buddhist,OBC,Rural,1-4 yrs,short_term_contract,private_individual,22,21658,1974,verbal,False,Marathi,False,0.45,True,0.316,1,0.905
7971,Delhi,Male,Unmarried,Hindu,Forward caste,Rural,Graduate (15),regular_informal,private_firm,22,161168,2557,written,False,Hindi,False,0.3,False,0.909,4,0.102
7972,Jharkhand,Male,Unmarried,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,27,13080,1397,none,True,Hindi,False,0.99,True,0.556,2,0.758
7973,Madhya Pradesh,Male,Separated/Divorced,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,40,9894,1483,none,True,Hindi,False,0.99,True,0.339,2,0.823
7974,West Bengal,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,private_firm,27,35851,2632,none,True,Bengali,False,0.99,True,0.047,1,0.986
7975,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,private_individual,28,76970,2053,none,False,Telugu,False,0.99,True,0.198,1,0.941
7976,Haryana,Male,Unmarried,Hindu,Brahmin,Rural,Middle (6-9),casual_daily,private_individual,28,56433,2445,none,True,Hindi,False,0.99,True,0.411,2,0.802
7977,Tamil Nadu,Female,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,35,12508,1601,none,False,Tamil,False,0.99,True,0.389,1,0.883
7978,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,other,25,48491,2996,none,False,Hindi,False,0.504,False,0.31,3,0.357
7979,Goa,Male,Married,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_firm,21,46959,2967,none,True,Hindi,False,0.99,True,0.157,3,0.803
7980,Andhra Pradesh,Male,Married,Sikh,Christian/Sikh/Jain,Urban,Secondary (10-11),regular_informal,private_individual,31,71060,2876,none,False,Telugu,False,0.42,False,0.468,4,0.235
7981,Meghalaya,Male,Married,Other,Adivasi (ST),Rural,Higher Sec (12-14),casual_daily,mgnrega,24,19528,223,none,False,Hindi,False,0.99,True,0.19,3,0.793
7982,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,23,188954,2923,written,False,Hindi,False,0.36,True,0.691,5,0.493
7983,Punjab,Male,Married,Sikh,Dalit (SC),Rural,1-4 yrs,casual_piecework,private_individual,40,56276,2764,none,True,Hindi,False,0.99,True,0.314,1,0.906
7984,Andhra Pradesh,Male,Married,Hindu,OBC,Urban,Secondary (10-11),casual_daily,private_individual,38,83144,1037,none,False,Telugu,False,0.868,True,0.298,4,0.686
7985,Chhattisgarh,Male,Unmarried,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,19,8320,244,none,False,Hindi,False,0.868,True,0.153,2,0.879
7986,Jharkhand,Male,Unmarried,Hindu,Forward caste,Urban,Secondary (10-11),regular_informal,private_firm,22,178546,2360,written,False,Hindi,False,0.3,False,0.701,4,0.165
7987,Uttar Pradesh,Male,Unmarried,Christian,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,19,25042,2922,written,False,Hindi,False,0.36,False,0.736,5,0.079
7988,Odisha,Male,Married,Hindu,Adivasi (ST),Urban,Middle (6-9),casual_daily,private_individual,41,9715,1125,none,False,Odia,False,0.99,True,0.104,3,0.819
7989,Jharkhand,Male,Married,Hindu,Dalit (SC),Urban,Primary (5),casual_daily,private_individual,48,4566,1028,none,False,Hindi,False,0.99,True,0.148,2,0.881
7990,Punjab,Male,Married,Hindu,OBC,Urban,Secondary (10-11),casual_daily,private_individual,37,48720,3004,none,True,Hindi,False,0.99,True,0.258,4,0.698
7991,Andhra Pradesh,Male,Married,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,37,27948,1893,none,False,Telugu,False,0.868,True,0.401,1,0.88
7992,Madhya Pradesh,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,25,41533,2059,none,False,Hindi,False,0.868,True,0.292,1,0.912
7993,Karnataka,Male,Married,Muslim,Muslim,Rural,1-4 yrs,casual_daily,private_individual,21,45851,1375,none,False,Kannada,False,0.868,True,0.158,1,0.953
7994,West Bengal,Female,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,other_govt_program,33,183380,2984,none,False,Hindi,False,0.58,True,0.142,5,0.657
7995,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,25,850,473,none,True,Hindi,False,0.99,True,0.193,2,0.867
7996,Punjab,Male,Married,Christian,Christian/Sikh/Jain,Urban,Middle (6-9),casual_daily,private_firm,49,86829,2418,none,False,Hindi,False,0.868,True,0.122,3,0.813
7997,Assam,Male,Unmarried,Muslim,Muslim,Urban,Primary (5),regular_informal,private_individual,20,43041,2699,none,False,Hindi,False,0.42,False,0.2,2,0.465
7998,Gujarat,Female,Married,Hindu,OBC,Urban,Middle (6-9),regular_informal,private_individual,29,31956,2877,none,False,Gujarati,False,0.483,True,0.158,3,0.803
7999,Gujarat,Male,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,20,29929,1235,none,False,Gujarati,False,0.99,True,0.317,1,0.905
8000,Karnataka,Male,Unmarried,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,private_individual,18,18501,2414,none,False,Kannada,False,0.868,True,0.297,1,0.911
8001,Uttar Pradesh,Female,Married,Muslim,Muslim,Urban,Middle (6-9),regular_informal,private_firm,22,5370,0,written,False,Hindi,False,0.345,False,0.813,3,0.206
8002,Delhi,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,37,72362,2880,written,False,Hindi,False,0.36,True,1.0,5,0.4
8003,Andhra Pradesh,Male,Unmarried,Hindu,Forward caste,Urban,Graduate (15),casual_daily,private_individual,27,46304,2073,none,False,Telugu,False,0.868,True,0.21,5,0.637
8004,Maharashtra,Male,Married,Hindu,Forward caste,Urban,Higher Sec (12-14),casual_daily,private_firm,57,175178,2825,none,False,Marathi,False,0.868,True,0.299,4,0.685
8005,Gujarat,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,26,12209,693,none,True,Gujarati,False,0.99,True,0.07,2,0.904
8006,Karnataka,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,other_govt_program,26,44836,1849,none,False,Kannada,False,0.868,True,0.296,1,0.911
8007,Uttar Pradesh,Male,Unmarried,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,22,27288,509,none,True,Hindi,False,0.99,True,0.494,2,0.777
8008,Delhi,Male,Separated/Divorced,Muslim,Muslim,Urban,Graduate (15),regular_informal,private_individual,38,20522,2467,none,False,Hindi,False,0.42,True,0.131,5,0.661
8009,Jammu & Kashmir,Male,Unmarried,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,27,9662,1912,none,False,Hindi,False,0.99,True,0.709,2,0.712
8010,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,29,52326,3002,none,False,Hindi,False,0.99,True,0.111,2,0.892
8011,Madhya Pradesh,Male,Married,Hindu,Brahmin,Urban,Graduate (15),casual_daily,private_firm,55,71746,1515,none,True,Hindi,False,0.99,True,0.421,5,0.574
